,date,location,total_vaccinations,people_fully_vaccinated
1190,2021-02-05,Iowa,293377.0,74252.0
1191,2021-02-05,Kansas,263624.0,54834.0
1192,2021-02-05,Kentucky,483777.0,93651.0
1193,2021-02-05,Louisiana,536404.0,131355.0
1194,2021-02-05,Maine,159236.0,38542.0
1195,2021-02-05,Maryland,594647.0,115640.0
1196,2021-02-05,Massachusetts,685074.0,143690.0
1197,2021-02-05,Michigan,1134175.0,252963.0
1198,2021-02-05,Minnesota,634453.0,131728.0
1199,2021-02-05,Mississippi,275884.0,37572.0
1200,2021-02-05,Missouri,536188.0,118308.0
1201,2021-02-05,Montana,122536.0,30749.0
1202,2021-02-05,Nebraska,204136.0,55313.0
1203,2021-02-05,Nevada,304323.0,49925.0
1204,2021-02-05,New Hampshire,153145.0,40489.0
1205,2021-02-05,New Jersey,884736.0,157642.0
1206,2021-02-05,New Mexico,306945.0,71951.0
1207,2021-02-05,North Carolina,1110074.0,206642.0
1208,2021-02-05,North Dakota,112827.0,30829.0
1209,2021-02-05,Ohio,1177237.0,239651.0
1210,2021-02-05,Oklahoma,510693.0,114208.0
1211,2021-02-05,Oregon,487153.0,107146.0
1212,2021-02-05,Pennsylvania,1271529.0,275444.0
1213,2021-02-05,Rhode Island,106949.0,28979.0
1214,2021-02-05,South Carolina,518892.0,96485.0
1215,2021-02-05,South Dakota,121593.0,35590.0
1216,2021-02-05,Tennessee,718487.0,215763.0
1217,2021-02-05,Texas,2930767.0,670782.0
1218,2021-02-05,Utah,376495.0,80826.0
1219,2021-02-05,Vermont,80054.0,22483.0
1220,2021-02-05,Virginia,993848.0,159239.0
1221,2021-02-05,Washington,827944.0,157317.0
1222,2021-02-05,West Virginia,291819.0,87679.0
1223,2021-02-05,Wisconsin,595152.0,96850.0
1224,2021-02-05,Wyoming,67417.0,12852.0
1225,2021-02-06,Alabama,455173.0,84278.0
1226,2021-02-06,Alaska,139147.0,35773.0
1227,2021-02-06,Arizona,766788.0,136236.0
1228,2021-02-06,Arkansas,374674.0,81564.0
1229,2021-02-06,California,4137600.0,727993.0
1230,2021-02-06,Colorado,694860.0,178975.0
1231,2021-02-06,Connecticut,519400.0,115349.0
1232,2021-02-06,Delaware,118475.0,22791.0
1233,2021-02-06,Florida,2385839.0,512064.0
1234,2021-02-06,Georgia,1098863.0,188736.0
1235,2021-02-06,Hawaii,179059.0,37054.0
1236,2021-02-06,Idaho,176220.0,32011.0
1237,2021-02-06,Illinois,1329963.0,275276.0
1238,2021-02-06,Indiana,749771.0,156083.0
1239,2021-02-06,Iowa,308527.0,80640.0
1240,2021-02-06,Kansas,280252.0,60203.0
1241,2021-02-06,Kentucky,517168.0,108050.0
1242,2021-02-06,Louisiana,570731.0,150219.0
1243,2021-02-06,Maine,168626.0,40806.0
1244,2021-02-06,Maryland,626838.0,129951.0
1245,2021-02-06,Massachusetts,727120.0,153692.0
1246,2021-02-06,Michigan,1193181.0,282345.0
1247,2021-02-06,Minnesota,703366.0,150576.0
1248,2021-02-06,Mississippi,300464.0,47607.0
1249,2021-02-06,Missouri,583949.0,129273.0
1250,2021-02-06,Montana,130883.0,34207.0
1251,2021-02-06,Nebraska,218405.0,59985.0
1252,2021-02-06,Nevada,322252.0,56456.0
1253,2021-02-06,New Hampshire,161178.0,43888.0
1254,2021-02-06,New Jersey,1041289.0,199040.0
1255,2021-02-06,New Mexico,322611.0,78774.0
1256,2021-02-06,North Carolina,1171240.0,230372.0
1257,2021-02-06,North Dakota,120742.0,35123.0
1258,2021-02-06,Ohio,1242487.0,265445.0
1259,2021-02-06,Oklahoma,541252.0,131556.0
1260,2021-02-06,Oregon,509875.0,118378.0
1261,2021-02-06,Pennsylvania,1338491.0,298741.0
1262,2021-02-06,Rhode Island,111830.0,30711.0
1263,2021-02-06,South Carolina,542879.0,103432.0
1264,2021-02-06,South Dakota,127592.0,38626.0
1265,2021-02-06,Tennessee,752298.0,228198.0
1266,2021-02-06,Texas,3107936.0,734386.0
1267,2021-02-06,Utah,400285.0,88190.0
1268,2021-02-06,Vermont,82992.0,24212.0
1269,2021-02-06,Virginia,1052577.0,180751.0
1270,2021-02-06,Washington,867773.0,170990.0
1271,2021-02-06,West Virginia,314870.0,100159.0
1272,2021-02-06,Wisconsin,638241.0,110306.0
1273,2021-02-06,Wyoming,71858.0,14835.0
1274,2021-02-07,Alabama,462332.0,86141.0
1275,2021-02-07,Alaska,146082.0,39541.0
1276,2021-02-07,Arizona,809230.0,151392.0
1277,2021-02-07,Arkansas,393445.0,90308.0
1278,2021-02-07,California,4485166.0,808832.0
1279,2021-02-07,Colorado,729895.0,197523.0
1280,2021-02-07,Connecticut,533941.0,123198.0
1281,2021-02-07,Delaware,123428.0,24245.0
1282,2021-02-07,Florida,2607527.0,629556.0
1283,2021-02-07,Georgia,1146024.0,210237.0
1284,2021-02-07,Hawaii,187048.0,40514.0
1285,2021-02-07,Idaho,185681.0,34322.0
1286,2021-02-07,Illinois,1401585.0,288458.0
1287,2021-02-07,Indiana,749771.0,156083.0
1288,2021-02-07,Iowa,328412.0,87373.0
1289,2021-02-07,Kansas,296284.0,65559.0
1290,2021-02-07,Kentucky,548342.0,122785.0
1291,2021-02-07,Louisiana,599941.0,167576.0
1292,2021-02-07,Maine,178449.0,44447.0
1293,2021-02-07,Maryland,665025.0,146335.0
1294,2021-02-07,Massachusetts,780268.0,169148.0
1295,2021-02-07,Michigan,1251940.0,312240.0
1296,2021-02-07,Minnesota,729088.0,157277.0
1297,2021-02-07,Mississippi,321032.0,56140.0
1298,2021-02-07,Missouri,625152.0,141134.0
1299,2021-02-07,Montana,137765.0,36195.0
1300,2021-02-07,Nebraska,230874.0,66018.0
1301,2021-02-07,Nevada,334073.0,62654.0
1302,2021-02-07,New Hampshire,165887.0,45567.0
1303,2021-02-07,New Jersey,1074805.0,210601.0
1304,2021-02-07,New Mexico,331793.0,83100.0
1305,2021-02-07,North Carolina,1242541.0,262031.0
1306,2021-02-07,North Dakota,126822.0,37651.0
1307,2021-02-07,Ohio,1293965.0,285694.0
1308,2021-02-07,Oklahoma,573746.0,145610.0
1309,2021-02-07,Oregon,532746.0,130687.0
1310,2021-02-07,Pennsylvania,1407839.0,321336.0
1311,2021-02-07,Rhode Island,117067.0,33699.0
1312,2021-02-07,South Carolina,568917.0,113169.0
1313,2021-02-07,South Dakota,131439.0,39756.0
1314,2021-02-07,Tennessee,791023.0,244539.0
1315,2021-02-07,Texas,3246638.0,779857.0
1316,2021-02-07,Utah,400285.0,88190.0
1317,2021-02-07,Vermont,87180.0,26162.0
1318,2021-02-07,Virginia,1103370.0,198115.0
1319,2021-02-07,Washington,905118.0,183657.0
1320,2021-02-07,West Virginia,322046.0,104023.0
1321,2021-02-07,Wisconsin,742527.0,153227.0
1322,2021-02-07,Wyoming,71858.0,14835.0
1323,2021-02-08,Alabama,467636.0,88453.0
1324,2021-02-08,Alaska,150934.0,40812.0
1325,2021-02-08,Arizona,841018.0,161324.0
1326,2021-02-08,Arkansas,401664.0,94058.0
1327,2021-02-08,California,4682862.0,847993.0
1328,2021-02-08,Colorado,751960.0,207951.0
1329,2021-02-08,Connecticut,542414.0,127194.0
1330,2021-02-08,Delaware,126650.0,25179.0
1331,2021-02-08,Florida,2607527.0,629556.0
1332,2021-02-08,Georgia,1167738.0,219840.0
1333,2021-02-08,Hawaii,194035.0,42472.0
1334,2021-02-08,Idaho,195591.0,35910.0
1335,2021-02-08,Illinois,1457693.0,299201.0
1336,2021-02-08,Indiana,749771.0,156083.0
1337,2021-02-08,Iowa,345350.0,89506.0
1338,2021-02-08,Kansas,303094.0,68565.0
1339,2021-02-08,Kentucky,564682.0,127793.0
1340,2021-02-08,Louisiana,614041.0,176580.0
1341,2021-02-08,Maine,178449.0,44447.0
1342,2021-02-08,Maryland,683305.0,150844.0
1343,2021-02-08,Massachusetts,806376.0,174437.0
1344,2021-02-08,Michigan,1282375.0,328801.0
1345,2021-02-08,Minnesota,745290.0,160794.0
1346,2021-02-08,Mississippi,327429.0,59325.0
1347,2021-02-08,Missouri,643439.0,146137.0
1348,2021-02-08,Montana,139273.0,36596.0
1349,2021-02-08,Nebraska,234061.0,67636.0
1350,2021-02-08,Nevada,346685.0,66755.0
1351,2021-02-08,New Hampshire,166603.0,46071.0
1352,2021-02-08,New Jersey,1094886.0,221465.0
1353,2021-02-08,New Mexico,342786.0,87916.0
1354,2021-02-08,North Carolina,1274361.0,273763.0
1355,2021-02-08,North Dakota,129780.0,38417.0
1356,2021-02-08,Ohio,1346320.0,306072.0
1357,2021-02-08,Oklahoma,586054.0,151019.0
1358,2021-02-08,Oregon,554440.0,139700.0
1359,2021-02-08,Pennsylvania,1441358.0,328907.0
1360,2021-02-08,Rhode Island,120484.0,35402.0
1361,2021-02-08,South Carolina,585692.0,119206.0
1362,2021-02-08,South Dakota,133068.0,40368.0
1363,2021-02-08,Tennessee,805720.0,248911.0
1364,2021-02-08,Texas,3322062.0,806885.0
1365,2021-02-08,Utah,506629.0,104274.0
1366,2021-02-08,Vermont,90328.0,27144.0
1367,2021-02-08,Virginia,1135639.0,209104.0
1368,2021-02-08,Washington,937926.0,193678.0
1369,2021-02-08,West Virginia,323387.0,104711.0
1370,2021-02-08,Wisconsin,763252.0,159160.0
1371,2021-02-08,Wyoming,76457.0,16729.0
1372,2021-02-09,Alabama,490969.0,95033.0
1373,2021-02-09,Alaska,152874.0,41698.0
1374,2021-02-09,Arizona,863807.0,166798.0
1375,2021-02-09,Arkansas,404127.0,95202.0
1376,2021-02-09,California,4784478.0,875340.0
1377,2021-02-09,Colorado,757560.0,211328.0
1378,2021-02-09,Connecticut,554322.0,133196.0
1379,2021-02-09,Delaware,127523.0,25405.0
1380,2021-02-09,Florida,2731300.0,694637.0
1381,2021-02-09,Georgia,1179950.0,227997.0
1382,2021-02-09,Hawaii,194035.0,42472.0
1383,2021-02-09,Idaho,198826.0,37002.0
1384,2021-02-09,Illinois,1477780.0,302923.0
1385,2021-02-09,Indiana,761070.0,161879.0
1386,2021-02-09,Iowa,351803.0,90525.0
1387,2021-02-09,Kansas,305574.0,70115.0
1388,2021-02-09,Kentucky,568658.0,129862.0
1389,2021-02-09,Louisiana,619729.0,180112.0
1390,2021-02-09,Maine,187512.0,47770.0
1391,2021-02-09,Maryland,692965.0,154468.0
1392,2021-02-09,Massachusetts,832242.0,181280.0
1393,2021-02-09,Michigan,1309883.0,343580.0
1394,2021-02-09,Minnesota,745290.0,160794.0
1395,2021-02-09,Mississippi,329079.0,60237.0
1396,2021-02-09,Missouri,646863.0,147466.0
1397,2021-02-09,Montana,140124.0,36907.0
1398,2021-02-09,Nebraska,235298.0,68056.0
1399,2021-02-09,Nevada,351531.0,67651.0
1400,2021-02-09,New Hampshire,168727.0,47409.0
1401,2021-02-09,New Jersey,1096789.0,240470.0
1402,2021-02-09,New Mexico,346064.0,88738.0
1403,2021-02-09,North Carolina,1287493.0,280303.0
1404,2021-02-09,North Dakota,129780.0,38417.0
1405,2021-02-09,Ohio,1373728.0,312725.0
1406,2021-02-09,Oklahoma,588207.0,152243.0
1407,2021-02-09,Oregon,572695.0,145517.0
1408,2021-02-09,Pennsylvania,1478180.0,340234.0
1409,2021-02-09,Rhode Island,122079.0,35770.0
1410,2021-02-09,South Carolina,585692.0,119206.0
1411,2021-02-09,South Dakota,133231.0,40466.0
1412,2021-02-09,Tennessee,812079.0,250647.0
1413,2021-02-09,Texas,3436180.0,843836.0
1414,2021-02-09,Utah,510267.0,105704.0
1415,2021-02-09,Vermont,93037.0,28010.0
1416,2021-02-09,Virginia,1161590.0,219823.0
1417,2021-02-09,Washington,951204.0,198379.0
1418,2021-02-09,West Virginia,327414.0,107679.0
1419,2021-02-09,Wisconsin,769314.0,160627.0
1420,2021-02-09,Wyoming,76457.0,16729.0
1421,2021-02-10,Alabama,515802.0,102520.0
1422,2021-02-10,Alaska,156255.0,43552.0
1423,2021-02-10,Arizona,897757.0,177565.0
1424,2021-02-10,Arkansas,418054.0,103669.0
1425,2021-02-10,California,4957297.0,928615.0
1426,2021-02-10,Colorado,787041.0,225626.0
1427,2021-02-10,Connecticut,574750.0,142918.0
1428,2021-02-10,Delaware,130116.0,26054.0
1429,2021-02-10,Florida,2835535.0,756678.0
1430,2021-02-10,Georgia,1223850.0,251946.0
1431,2021-02-10,Hawaii,194035.0,42472.0
1432,2021-02-10,Idaho,205379.0,39608.0
1433,2021-02-10,Illinois,1539781.0,314687.0
1434,2021-02-10,Indiana,795702.0,177231.0
1435,2021-02-10,Iowa,368759.0,95650.0
1436,2021-02-10,Kansas,319662.0,76561.0
1437,2021-02-10,Kentucky,584947.0,139605.0
1438,2021-02-10,Louisiana,639019.0,189574.0
1439,2021-02-10,Maine,193246.0,49721.0
1440,2021-02-10,Maryland,721159.0,168844.0
1441,2021-02-10,Massachusetts,883945.0,194968.0
1442,2021-02-10,Michigan,1358924.0,371358.0
1443,2021-02-10,Minnesota,745290.0,160794.0
1444,2021-02-10,Mississippi,345507.0,67829.0
1445,2021-02-10,Missouri,669658.0,154987.0
1446,2021-02-10,Montana,144343.0,37966.0
1447,2021-02-10,Nebraska,241067.0,70566.0
1448,2021-02-10,Nevada,366333.0,73088.0
1449,2021-02-10,New Hampshire,176192.0,50602.0
1450,2021-02-10,New Jersey,1148733.0,259944.0
1451,2021-02-10,New Mexico,354627.0,92720.0
1452,2021-02-10,North Carolina,1336079.0,300991.0
1453,2021-02-10,North Dakota,130019.0,39154.0
1454,2021-02-10,Ohio,1406437.0,326984.0
1455,2021-02-10,Oklahoma,606406.0,162188.0
1456,2021-02-10,Oregon,589035.0,152361.0
1457,2021-02-10,Pennsylvania,1538058.0,356869.0
1458,2021-02-10,Rhode Island,124962.0,37051.0
1459,2021-02-10,South Carolina,608062.0,126831.0
1460,2021-02-10,South Dakota,136438.0,41607.0
1461,2021-02-10,Tennessee,839686.0,259283.0
1462,2021-02-10,Texas,3568618.0,893767.0
1463,2021-02-10,Utah,510267.0,105704.0
1464,2021-02-10,Vermont,93862.0,28122.0
1465,2021-02-10,Virginia,1187340.0,231608.0
1466,2021-02-10,Washington,1008946.0,215824.0
1467,2021-02-10,West Virginia,332577.0,110332.0
1468,2021-02-10,Wisconsin,796703.0,168029.0
1469,2021-02-10,Wyoming,79515.0,18180.0
1470,2021-02-11,Alabama,543237.0,111036.0
1471,2021-02-11,Alaska,162273.0,46006.0
1472,2021-02-11,Arizona,941575.0,192542.0
1473,2021-02-11,Arkansas,430803.0,110751.0
1474,2021-02-11,California,5134864.0,990128.0
1475,2021-02-11,Colorado,815108.0,239804.0
1476,2021-02-11,Connecticut,600249.0,154639.0
1477,2021-02-11,Delaware,133370.0,26864.0
1478,2021-02-11,Florida,2957730.0,823514.0
1479,2021-02-11,Georgia,1273015.0,279546.0
1480,2021-02-11,Hawaii,200618.0,49969.0
1481,2021-02-11,Idaho,214063.0,43231.0
1482,2021-02-11,Illinois,1604830.0,330108.0
1483,2021-02-11,Indiana,832031.0,194281.0
1484,2021-02-11,Iowa,387370.0,99986.0
1485,2021-02-11,Kansas,332923.0,81948.0
1486,2021-02-11,Kentucky,608198.0,151297.0
1487,2021-02-11,Louisiana,639019.0,189574.0
1488,2021-02-11,Maine,193246.0,49721.0
1489,2021-02-11,Maryland,745478.0,181380.0
1490,2021-02-11,Massachusetts,924612.0,207392.0
1491,2021-02-11,Michigan,1412047.0,398177.0
1492,2021-02-11,Minnesota,754262.0,176482.0
1493,2021-02-11,Mississippi,365400.0,78802.0
1494,2021-02-11,Missouri,694992.0,163157.0
1495,2021-02-11,Montana,149339.0,39710.0
1496,2021-02-11,Nebraska,247879.0,73704.0
1497,2021-02-11,Nevada,379077.0,77555.0
1498,2021-02-11,New Hampshire,184103.0,53145.0
1499,2021-02-11,New Jersey,1196677.0,280021.0
1500,2021-02-11,New Mexico,369864.0,101665.0
1501,2021-02-11,North Carolina,1382652.0,330758.0
1502,2021-02-11,North Dakota,133616.0,40721.0
1503,2021-02-11,Ohio,1459174.0,349390.0
1504,2021-02-11,Oklahoma,628361.0,172509.0
1505,2021-02-11,Oregon,589035.0,152361.0
1506,2021-02-11,Pennsylvania,1594474.0,373882.0
1507,2021-02-11,Rhode Island,127931.0,38158.0
1508,2021-02-11,South Carolina,628496.0,133648.0
1509,2021-02-11,South Dakota,141733.0,43827.0
1510,2021-02-11,Tennessee,866352.0,267820.0
1511,2021-02-11,Texas,3708460.0,960517.0
1512,2021-02-11,Utah,510267.0,105704.0
1513,2021-02-11,Vermont,96908.0,29713.0
1514,2021-02-11,Virginia,1223199.0,247784.0
1515,2021-02-11,Washington,1040044.0,229588.0
1516,2021-02-11,West Virginia,340780.0,114445.0
1517,2021-02-11,Wisconsin,826275.0,176673.0
1518,2021-02-11,Wyoming,79515.0,18180.0
1519,2021-02-12,Alabama,571115.0,122019.0
1520,2021-02-12,Alaska,167436.0,48969.0
1521,2021-02-12,Arizona,990296.0,207912.0
1522,2021-02-12,Arkansas,447146.0,118465.0
1523,2021-02-12,California,5341104.0,1081040.0
1524,2021-02-12,Colorado,844620.0,254037.0
1525,2021-02-12,Connecticut,626678.0,167894.0
1526,2021-02-12,Delaware,136591.0,27742.0
1527,2021-02-12,Florida,3216044.0,962465.0
1528,2021-02-12,Georgia,1273015.0,279546.0
1529,2021-02-12,Hawaii,208807.0,53976.0
1530,2021-02-12,Idaho,214063.0,43231.0
1531,2021-02-12,Illinois,1674988.0,348826.0
1532,2021-02-12,Indiana,873568.0,213259.0
1533,2021-02-12,Iowa,408578.0,104622.0
1534,2021-02-12,Kansas,350741.0,86597.0
1535,2021-02-12,Kentucky,636518.0,165324.0
1536,2021-02-12,Louisiana,701110.0,217681.0
1537,2021-02-12,Maine,193246.0,49721.0
1538,2021-02-12,Maryland,778790.0,197848.0
1539,2021-02-12,Massachusetts,962711.0,218795.0
1540,2021-02-12,Michigan,1465627.0,425663.0
1541,2021-02-12,Minnesota,787006.0,188872.0
1542,2021-02-12,Mississippi,386333.0,89697.0
1543,2021-02-12,Missouri,717483.0,172953.0
1544,2021-02-12,Montana,157695.0,41895.0
1545,2021-02-12,Nebraska,259906.0,78835.0
1546,2021-02-12,Nevada,394172.0,83485.0
1547,2021-02-12,New Hampshire,191114.0,55696.0
1548,2021-02-12,New Jersey,1252742.0,305518.0
1549,2021-02-12,New Mexico,388806.0,111954.0
1550,2021-02-12,North Carolina,1447413.0,370032.0
1551,2021-02-12,North Dakota,139392.0,43276.0
1552,2021-02-12,Ohio,1540491.0,375675.0
1553,2021-02-12,Oklahoma,640353.0,178566.0
1554,2021-02-12,Oregon,589035.0,152361.0
1555,2021-02-12,Pennsylvania,1668862.0,399610.0
1556,2021-02-12,Rhode Island,131913.0,40051.0
1557,2021-02-12,South Carolina,649375.0,140806.0
1558,2021-02-12,South Dakota,148670.0,45505.0
1559,2021-02-12,Tennessee,901616.0,279980.0
1560,2021-02-12,Texas,3873581.0,1036384.0
1561,2021-02-12,Utah,510267.0,105704.0
1562,2021-02-12,Vermont,100036.0,31208.0
1563,2021-02-12,Virginia,1274838.0,273106.0
1564,2021-02-12,Washington,1080510.0,247481.0
1565,2021-02-12,West Virginia,351427.0,120819.0
1566,2021-02-12,Wisconsin,864476.0,190059.0
1567,2021-02-12,Wyoming,89138.0,23032.0
1568,2021-02-13,Alabama,601159.0,133029.0
1569,2021-02-13,Alaska,175138.0,52380.0
1570,2021-02-13,Arizona,1041021.0,226158.0
1571,2021-02-13,Arkansas,457386.0,124040.0
1572,2021-02-13,California,5562553.0,1178577.0
1573,2021-02-13,Colorado,885581.0,271661.0
1574,2021-02-13,Connecticut,654766.0,183146.0
1575,2021-02-13,Delaware,142103.0,29423.0
1576,2021-02-13,Florida,3351430.0,1028266.0
1577,2021-02-13,Georgia,1328795.0,313961.0
1578,2021-02-13,Hawaii,217780.0,58194.0
1579,2021-02-13,Idaho,221585.0,46516.0
1580,2021-02-13,Illinois,1772568.0,375992.0
1581,2021-02-13,Indiana,1018783.0,267774.0
1582,2021-02-13,Iowa,432473.0,109660.0
1583,2021-02-13,Kansas,367891.0,91577.0
1584,2021-02-13,Kentucky,649810.0,172518.0
1585,2021-02-13,Louisiana,735622.0,232766.0
1586,2021-02-13,Maine,193246.0,49721.0
1587,2021-02-13,Maryland,812231.0,212923.0
1588,2021-02-13,Massachusetts,1009560.0,235910.0
1589,2021-02-13,Michigan,1537856.0,459336.0
1590,2021-02-13,Minnesota,831483.0,205958.0
1591,2021-02-13,Mississippi,407723.0,103462.0
1592,2021-02-13,Missouri,806902.0,205645.0
1593,2021-02-13,Montana,167360.0,44935.0
1594,2021-02-13,Nebraska,273950.0,83670.0
1595,2021-02-13,Nevada,411057.0,90476.0
1596,2021-02-13,New Hampshire,200675.0,59402.0
1597,2021-02-13,New Jersey,1309703.0,332888.0
1598,2021-02-13,New Mexico,399911.0,118379.0
1599,2021-02-13,North Carolina,1523425.0,406851.0
1600,2021-02-13,North Dakota,144179.0,45474.0
1601,2021-02-13,Ohio,1613153.0,409487.0
1602,2021-02-13,Oklahoma,660835.0,188852.0
1603,2021-02-13,Oregon,650929.0,181841.0
1604,2021-02-13,Pennsylvania,1678229.0,403898.0
1605,2021-02-13,Rhode Island,136904.0,41591.0
1606,2021-02-13,South Carolina,674843.0,153014.0
1607,2021-02-13,South Dakota,155026.0,48674.0
1608,2021-02-13,Tennessee,926787.0,288311.0
1609,2021-02-13,Texas,4007986.0,1103754.0
1610,2021-02-13,Utah,510267.0,105704.0
1611,2021-02-13,Vermont,102716.0,32186.0
1612,2021-02-13,Virginia,1330305.0,306484.0
1613,2021-02-13,Washington,1121779.0,263257.0
1614,2021-02-13,West Virginia,376113.0,133868.0
1615,2021-02-13,Wisconsin,916129.0,216092.0
1616,2021-02-13,Wyoming,89138.0,23032.0
1617,2021-02-14,Alabama,612254.0,137032.0
1618,2021-02-14,Alaska,183831.0,57117.0
1619,2021-02-14,Arizona,1089155.0,244971.0
1620,2021-02-14,Arkansas,472536.0,130637.0
1621,2021-02-14,California,5820388.0,1287390.0
1622,2021-02-14,Colorado,926807.0,290991.0
1623,2021-02-14,Connecticut,674704.0,191978.0
1624,2021-02-14,Delaware,146437.0,31095.0
1625,2021-02-14,Florida,3467856.0,1082096.0
1626,2021-02-14,Georgia,1437718.0,380394.0
1627,2021-02-14,Hawaii,225188.0,62239.0
1628,2021-02-14,Idaho,242295.0,56629.0
1629,2021-02-14,Illinois,1854228.0,400340.0
1630,2021-02-14,Indiana,1058874.0,287278.0
1631,2021-02-14,Iowa,456512.0,115407.0
1632,2021-02-14,Kansas,389983.0,99392.0
1633,2021-02-14,Kentucky,678768.0,187643.0
1634,2021-02-14,Louisiana,769155.0,248848.0
1635,2021-02-14,Maine,193246.0,49721.0
1636,2021-02-14,Maryland,850994.0,231127.0
1637,2021-02-14,Massachusetts,1085584.0,259760.0
1638,2021-02-14,Michigan,1604973.0,490997.0
1639,2021-02-14,Minnesota,870743.0,224005.0
1640,2021-02-14,Mississippi,427198.0,114284.0
1641,2021-02-14,Missouri,848026.0,225467.0
1642,2021-02-14,Montana,176810.0,48739.0
1643,2021-02-14,Nebraska,285708.0,88356.0
1644,2021-02-14,Nevada,428423.0,98469.0
1645,2021-02-14,New Hampshire,208541.0,61658.0
1646,2021-02-14,New Jersey,1349327.0,350955.0
1647,2021-02-14,New Mexico,419882.0,128316.0
1648,2021-02-14,North Carolina,1617435.0,448878.0
1649,2021-02-14,North Dakota,148916.0,47552.0
1650,2021-02-14,Ohio,1691925.0,447697.0
1651,2021-02-14,Oklahoma,682354.0,201044.0
1652,2021-02-14,Oregon,671315.0,193105.0
1653,2021-02-14,Pennsylvania,1822327.0,453485.0
1654,2021-02-14,Rhode Island,141155.0,43717.0
1655,2021-02-14,South Carolina,704186.0,167699.0
1656,2021-02-14,South Dakota,160223.0,50247.0
1657,2021-02-14,Tennessee,967085.0,303722.0
1658,2021-02-14,Texas,4133747.0,1159996.0
1659,2021-02-14,Utah,510267.0,105704.0
1660,2021-02-14,Vermont,106787.0,33495.0
1661,2021-02-14,Virginia,1355231.0,320109.0
1662,2021-02-14,Washington,1166471.0,281718.0
1663,2021-02-14,West Virginia,386583.0,138882.0
1664,2021-02-14,Wisconsin,955412.0,234709.0
1665,2021-02-14,Wyoming,99099.0,27132.0
1666,2021-02-15,Alabama,,
1667,2021-02-15,Alaska,,
1668,2021-02-15,Arizona,,
1669,2021-02-15,Arkansas,,
1670,2021-02-15,California,,
1671,2021-02-15,Colorado,,
1672,2021-02-15,Connecticut,,
1673,2021-02-15,Delaware,,
1674,2021-02-15,Florida,,
1675,2021-02-15,Georgia,,
1676,2021-02-15,Hawaii,,
1677,2021-02-15,Idaho,,
1678,2021-02-15,Illinois,,
1679,2021-02-15,Indiana,,
1680,2021-02-15,Iowa,,
1681,2021-02-15,Kansas,,
1682,2021-02-15,Kentucky,,
1683,2021-02-15,Louisiana,,
1684,2021-02-15,Maine,,
1685,2021-02-15,Maryland,,
1686,2021-02-15,Massachusetts,,
1687,2021-02-15,Michigan,,
1688,2021-02-15,Minnesota,,
1689,2021-02-15,Mississippi,,
1690,2021-02-15,Missouri,,
1691,2021-02-15,Montana,,
1692,2021-02-15,Nebraska,,
1693,2021-02-15,Nevada,,
1694,2021-02-15,New Hampshire,,
1695,2021-02-15,New Jersey,,
1696,2021-02-15,New Mexico,,
1697,2021-02-15,North Carolina,,
1698,2021-02-15,North Dakota,,
1699,2021-02-15,Ohio,,
1700,2021-02-15,Oklahoma,,
1701,2021-02-15,Oregon,,
1702,2021-02-15,Pennsylvania,,
1703,2021-02-15,Rhode Island,,
1704,2021-02-15,South Carolina,,
1705,2021-02-15,South Dakota,,
1706,2021-02-15,Tennessee,,
1707,2021-02-15,Texas,,
1708,2021-02-15,Utah,,
1709,2021-02-15,Vermont,,
1710,2021-02-15,Virginia,,
1711,2021-02-15,Washington,,
1712,2021-02-15,West Virginia,,
1713,2021-02-15,Wisconsin,,
1714,2021-02-15,Wyoming,,
1715,2021-02-16,Alabama,636682.0,149288.0
1716,2021-02-16,Alaska,191008.0,60964.0
1717,2021-02-16,Arizona,1154583.0,264416.0
1718,2021-02-16,Arkansas,483438.0,136415.0
1719,2021-02-16,California,6210992.0,1456222.0
1720,2021-02-16,Colorado,1000597.0,308992.0
1721,2021-02-16,Connecticut,711142.0,206920.0
1722,2021-02-16,Delaware,152387.0,34002.0
1723,2021-02-16,Florida,3598996.0,1134793.0
1724,2021-02-16,Georgia,1473440.0,402578.0
1725,2021-02-16,Hawaii,237172.0,68688.0
1726,2021-02-16,Idaho,263625.0,64687.0
1727,2021-02-16,Illinois,1954382.0,422981.0
1728,2021-02-16,Indiana,1091762.0,303183.0
1729,2021-02-16,Iowa,485710.0,119865.0
1730,2021-02-16,Kansas,397247.0,102601.0
1731,2021-02-16,Kentucky,711588.0,198180.0
1732,2021-02-16,Louisiana,784976.0,255269.0
1733,2021-02-16,Maine,238137.0,64236.0
1734,2021-02-16,Maryland,887943.0,244272.0
1735,2021-02-16,Massachusetts,1146860.0,280622.0
1736,2021-02-16,Michigan,1657007.0,515237.0
1737,2021-02-16,Minnesota,908875.0,236228.0
1738,2021-02-16,Mississippi,438364.0,119684.0
1739,2021-02-16,Missouri,878941.0,238767.0
1740,2021-02-16,Montana,181665.0,50311.0
1741,2021-02-16,Nebraska,290626.0,90231.0
1742,2021-02-16,Nevada,446800.0,107905.0
1743,2021-02-16,New Hampshire,216649.0,65235.0
1744,2021-02-16,New Jersey,1427336.0,383659.0
1745,2021-02-16,New Mexico,443359.0,137520.0
1746,2021-02-16,North Carolina,1684845.0,483989.0
1747,2021-02-16,North Dakota,153427.0,49263.0
1748,2021-02-16,Ohio,1794982.0,482839.0
